genome_id	metagenome_id	division	phylum	class	order	family	specie	genome_length	num_contigs	n50	num_16s	num_5s	num_23s	num_trna	completeness	contamination	quality_score	mimag_quality	otu_id	ecosystem_category	ecosystem_type	habitat	longitude	latitude	PULsFrequency	CAZysFrequency
3300029562_23	3300029562	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium animalis	1914791	10	201278	1	2	1	52	100	0	100	HQ	OTU-15221	Human	Digestive system	Human fecal	-0.12	51.5	3	47
3300029562_5	3300029562	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli	4584408	57	107214	2	4	2	74	99.57	0.04	99.37	HQ	OTU-11090	Human	Digestive system	Human fecal	-0.12	51.5	53	70
3300029567_24	3300029567	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA_000433075.1	2213616	25	108040	1	1	1	29	99.33	0	99.33	MQ	OTU-10790	Human	Digestive system	Human fecal	121.465	31.2112	23	26
3300029571_15	3300029571	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	GCA_000980495.1	2312974	76	49871	1	3	1	54	100	0	100	HQ	OTU-11806	Human	Digestive system	Human fecal	121.465	31.2112	67	18
3300029573_26	3300029573	Bacteria	Firmicutes_A	Clostridia	Christensenellales	CAG-138	GCA_001940855.1	2169546	34	93655	1	1	1	42	99.19	0	99.19	HQ	OTU-11702	Human	Digestive system	Human fecal	-0.12	51.5	32	21
3300029574_20	3300029574	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium adolescentis_B	2102814	7	800363	1	4	1	56	100	0	100	HQ	OTU-15885	Human	Digestive system	Human feces	-76.6259	39.2885	2	58
3300029577_21	3300029577	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	GCA_000980495.1	2466420	86	45876	1	3	1	61	100	0	100	HQ	OTU-11806	Human	Digestive system	Human fecal	121.465	31.2112	76	17
3300029580_12	3300029580	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3137859	29	234718	1	1	2	55	99.62	0	99.62	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	17	125
3300029581_8	3300029581	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus eutactus_A	2779606	33	152991	0	0	0	42	99.33	0	99.33	MQ	OTU-364	Human	Digestive system	Human fecal	121.468	31.2123	28	63
3300029582_10	3300029582	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus eutactus	2932975	20	233186	1	0	1	46	99.33	0	99.33	MQ	OTU-7251	Human	Digestive system	Human fecal	-0.12	51.5	15	60
3300029584_19	3300029584	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	GCA_000980495.1	2439688	100	35783	1	6	1	54	99.95	0	99.95	HQ	OTU-11806	Human	Digestive system	Human fecal	-0.12	51.5	85	18
3300029588_15	3300029588	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus eutactus_A	3034046	20	240261	0	1	2	46	99.33	0	99.33	MQ	OTU-364	Human	Digestive system	Human fecal	-0.12	51.5	17	64
3300029589_34	3300029589	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium animalis	1897929	23	150415	0	1	0	52	100	0	100	MQ	OTU-15221	Human	Digestive system	Human fecal	-0.12	51.5	13	46
3300029590_25	3300029590	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae		2185931	30	126631	1	1	0	55	100	0	100	MQ	OTU-3807	Human	Digestive system	Human fecal	-0.12	51.5	28	12
3300029594_22	3300029594	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae		2096135	13	182097	1	3	1	42	99.29	0	99.29	HQ	OTU-16236	Human	Digestive system	Human fecal	-0.12	51.5	12	23
3300029594_29	3300029594	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	GCF_000016525.1	1821727	21	141787	1	1	1	34	100	0	100	HQ	OTU-7150	Human	Digestive system	Human fecal	-0.12	51.5	17	10
3300029594_5	3300029594	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		4879468	77	123506	1	5	1	73	99.07	0.04	98.87	HQ	OTU-11090	Human	Digestive system	Human fecal	-0.12	51.5	64	75
3300029595_21	3300029595	Bacteria	Firmicutes_A	Clostridia	Christensenellales	CAG-138	GCA_001940855.1	2319494	28	144179	1	1	1	46	99.19	0	99.19	HQ	OTU-11702	Human	Digestive system	Human fecal	-0.12	51.5	27	22
3300029603_19	3300029603	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium adolescentis_B	2112450	10	345671	1	5	1	54	100	0	100	HQ	OTU-15885	Human	Digestive system	Human fecal	-0.12	51.5	5	67
3300029605_10	3300029605	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus eutactus	3060326	18	286711	0	0	1	53	99.33	0	99.33	MQ	OTU-7251	Human	Digestive system	Human fecal	-0.12	51.5	15	63
3300029605_15	3300029605	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Tidjanibacter massiliensis	2191527	24	225816	2	1	1	38	99.04	0	99.04	HQ	OTU-15865	Human	Digestive system	Human fecal	-0.12	51.5	19	27
3300029610_31	3300029610	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium animalis	1889782	13	201122	1	2	1	51	100	0	100	HQ	OTU-15221	Human	Digestive system	Human fecal	-0.12	51.5	5	43
3300029611_10	3300029611	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3096085	12	316010	2	1	1	49	99.25	0	99.25	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	6	122
3300029611_12	3300029611	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus eutactus_A	3021875	25	193556	0	0	1	46	99.33	0	99.33	MQ	OTU-364	Human	Digestive system	Human fecal	-0.12	51.5	22	69
3300029613_23	3300029613	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	GCA_000980495.1	2241236	102	39684	1	3	1	47	100	0	100	MQ	OTU-11806	Human	Digestive system	Human fecal	-0.12	51.5	84	17
3300029615_12	3300029615	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3186631	10	395080	2	1	1	53	99.25	0	99.25	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	4	117
3300029615_15	3300029615	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Tidjanibacter massiliensis	2631064	45	111115	1	0	1	44	99.52	0	99.52	MQ	OTU-15865	Human	Digestive system	Human fecal	-0.12	51.5	38	24
3300029621_11	3300029621	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae		2897320	51	93242	1	1	1	55	99.11	0	99.11	HQ	OTU-2917	Human	Digestive system	Human fecal	-0.12	51.5	46	46
3300029622_14	3300029622	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3171432	14	412925	1	1	1	52	99.25	0	99.25	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	6	122
3300029634_9	3300029634	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium ramosum	3294464	39	302199	0	0	0	53	99.06	0	99.06	MQ	OTU-17399	Human	Digestive system	Human feces	-76.6259	39.2885	37	127
3300029641_4	3300029641	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides distasonis	4733936	26	220312	0	4	0	66	99.42	0	99.42	MQ	OTU-16537	Human	Digestive system	Human fecal	-0.12	51.5	11	155
3300029643_11	3300029643	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella_A seminalis	2151221	18	223740	4	1	1	43	99.4	0	99.4	HQ	OTU-16056	Human	Digestive system	Human fecal	-0.12	51.5	17	21
3300029653_10	3300029653	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus intestini	2208840	43	81035	1	1	1	47	99.4	0	99.4	HQ	OTU-11350	Human	Digestive system	Human fecal	-0.12	51.5	39	23
3300029656_20	3300029656	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella intestinalis	1797213	14	284931	1	1	1	52	100	0	100	HQ	OTU-16602	Human	Digestive system	Human fecal	-0.12	51.5	13	28
3300029656_6	3300029656	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		4843280	50	150982	1	6	1	70	99.67	0.04	99.47	HQ	OTU-11090	Human	Digestive system	Human fecal	-0.12	51.5	44	75
3300029661_18	3300029661	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium longum	2310308	23	168787	0	0	0	53	100	0	100	MQ	OTU-9266	Human	Digestive system	Human fecal	-0.12	51.5	13	68
3300029664_12	3300029664	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus intestini	2099591	65	59494	0	1	1	49	99.4	0	99.4	MQ	OTU-11350	Human	Digestive system	Human fecal	-0.12	51.5	59	23
3300029664_16	3300029664	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium animalis	1905502	15	182058	0	2	1	52	100	0	100	MQ	OTU-15221	Human	Digestive system	Human fecal	-0.12	51.5	6	47
3300029664_9	3300029664	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium longum	2316960	21	196199	1	1	0	55	100	0	100	MQ	OTU-9266	Human	Digestive system	Human fecal	-0.12	51.5	10	61
3300029668_16	3300029668	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium longum	2329848	35	111768	1	2	1	56	100	0	100	HQ	OTU-9266	Human	Digestive system	Human fecal	-0.12	51.5	23	61
3300029671_15	3300029671	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium prausnitzii_B	2428137	23	141199	0	4	2	54	99.32	0	99.32	MQ	OTU-4620	Human	Digestive system	Human fecal	-0.12	51.5	21	38
3300029675_5	3300029675	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides distasonis	4835579	29	315986	1	4	1	66	99.04	0.03	98.89	HQ	OTU-16537	Human	Digestive system	Human fecal	-0.12	51.5	14	152
3300029675_6	3300029675	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3392359	23	311324	1	1	1	53	99.62	0	99.62	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	15	124
3300029682_12	3300029682	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	GCA_000980495.1	2431900	85	49512	1	3	1	52	99.31	0	99.31	HQ	OTU-11806	Human	Digestive system	Human feces	-76.6259	39.2885	73	18
3300029684_32	3300029684	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	GCF_000016525.1	1712638	67	33359	0	1	1	27	99.6	0	99.6	MQ	OTU-7150	Human	Digestive system	Human fecal	-0.12	51.5	54	14
3300029686_16	3300029686	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter rectalis	2613165	46	87122	1	1	1	39	99.03	0	99.03	HQ	OTU-6831	Human	Digestive system	Human fecal	-0.12	51.5	39	67
3300029686_5	3300029686	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli	4781626	40	193017	0	5	1	63	99.37	0.04	99.17	MQ	OTU-11090	Human	Digestive system	Human fecal	-0.12	51.5	35	71
3300029688_21	3300029688	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	GCF_000016525.1	1769538	10	362950	1	3	3	34	100	0	100	HQ	OTU-7150	Human	Digestive system	Human fecal	-0.12	51.5	8	11
3300029688_6	3300029688	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3238421	13	383801	2	1	0	54	99.62	0	99.62	MQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	5	117
3300029698_6	3300029698	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3242406	22	261907	1	1	1	54	99.62	0	99.62	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	12	126
3300029703_11	3300029703	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3135835	21	280829	2	1	2	53	99.25	0	99.25	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	13	118
3300029707_11	3300029707	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3271719	16	355176	2	1	0	54	99.25	0	99.25	MQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	8	117
3300029708_11	3300029708	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3185109	26	222902	4	2	1	53	99.43	0	99.43	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	15	119
3300029709_21	3300029709	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A ihumii	2592493	25	172104	3	2	2	45	99.52	0	99.52	HQ	OTU-9333	Human	Digestive system	Human fecal	-0.12	51.5	21	68
3300029710_15	3300029710	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella wadsworthensis	2829108	36	139503	1	4	1	58	100	0	100	HQ	OTU-937	Human	Digestive system	Human fecal	-0.12	51.5	35	20
3300029711_11	3300029711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3009763	31	182197	3	3	1	52	99.06	0	99.06	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	18	115
3300029712_18	3300029712	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA_002406015.1	2510082	20	202977	1	0	1	41	100	0	100	MQ	OTU-3419	Human	Digestive system	Human fecal	-0.12	51.5	17	37
3300029714_15	3300029714	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella wadsworthensis	2883768	34	118211	1	3	1	56	100	0	100	HQ	OTU-937	Human	Digestive system	Human fecal	-0.12	51.5	34	21
3300029714_25	3300029714	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Tidjanibacter massiliensis	2387656	28	225985	3	1	1	43	99.52	0	99.52	HQ	OTU-15865	Human	Digestive system	Human fecal	-0.12	51.5	23	26
3300029715_16	3300029715	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3148377	13	380181	4	1	1	51	99.62	0	99.62	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	8	114
3300029716_10	3300029716	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3258884	16	288746	1	1	1	49	99.62	0	99.62	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	8	123
3300029717_13	3300029717	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3289812	32	249088	2	2	1	52	99.62	0	99.62	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	23	122
3300029719_10	3300029719	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli	4531432	47	173699	1	3	1	70	99.37	0.04	99.17	HQ	OTU-11090	Human	Digestive system	Human fecal	-0.12	51.5	43	74
3300029724_10	3300029724	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter rectalis	2941316	34	114085	1	0	3	42	99.52	0	99.52	MQ	OTU-6831	Human	Digestive system	Human fecal	-0.12	51.5	29	73
3300029724_17	3300029724	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	GCA_000980495.1	2240323	76	43715	1	4	1	56	100	0	100	HQ	OTU-11806	Human	Digestive system	Human fecal	-0.12	51.5	71	17
3300029725_10	3300029725	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3217329	18	271755	1	0	1	53	99.25	0	99.25	MQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	7	132
3300029730_7	3300029730	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3198039	18	429203	1	2	2	53	99.62	0	99.62	HQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	9	115
3300029731_11	3300029731	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	GCF_000752095.2	2633434	56	85793	1	5	1	42	99.06	0	99.06	HQ	OTU-11445	Human	Digestive system	Human fecal	-0.12	51.5	48	78
3300029731_7	3300029731	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3299298	28	245549	3	0	0	50	99.25	0	99.25	MQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	16	122
3300029732_14	3300029732	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium longum	2413765	71	62672	1	2	1	57	99.39	0	99.39	HQ	OTU-9266	Human	Digestive system	Human fecal	-0.12	51.5	38	71
3300029733_12	3300029733	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A sp1	2817802	11	293689	2	3	1	42	100	0	100	HQ	OTU-3521	Human	Digestive system	Human fecal	-0.12	51.5	5	98
3300029734_11	3300029734	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3183302	25	315692	1	0	1	56	99.62	0	99.62	MQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	11	123
3300029735_10	3300029735	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3135596	16	301875	3	1	0	51	99.25	0	99.25	MQ	OTU-8643	Human	Digestive system	Human fecal	-0.12	51.5	7	122
3300029735_4	3300029735	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia sp1	4559230	27	364567	0	4	0	68	100	0.04	99.8	MQ	OTU-5892	Human	Digestive system	Human fecal	-0.12	51.5	22	73
3300029738_29	3300029738	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	GCF_002252585.1	1795146	21	121237	1	1	1	33	99.2	0	99.2	HQ	OTU-7331	Human	Digestive system	Human fecal	-0.12	51.5	20	12
3300029739_13	3300029739	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium longum	2579479	24	255722	1	2	0	57	100	0	100	MQ	OTU-9266	Human	Digestive system	Human fecal	-0.12	51.5	10	70
3300029742_20	3300029742	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Tidjanibacter massiliensis	2281355	19	189773	2	1	1	40	99.52	0	99.52	HQ	OTU-15865	Human	Digestive system	Human fecal	-0.12	51.5	15	26
3300029743_15	3300029743	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus eutactus_A	2887097	18	245023	0	1	3	46	99.33	0	99.33	MQ	OTU-364	Human	Digestive system	Human fecal	-0.12	51.5	15	61
3300029744_9	3300029744	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus eutactus_A	2992202	14	429721	1	0	1	48	99.33	0	99.33	MQ	OTU-364	Human	Digestive system	Human fecal	-0.12	51.5	11	64
3300029745_9	3300029745	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli	4554787	52	115455	1	4	1	70	99.97	0.04	99.77	HQ	OTU-11090	Human	Digestive system	Human fecal	-0.12	51.5	46	78
3300029750_12	3300029750	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	GCF_001546855.1	2465153	38	84670	3	6	0	59	100	0	100	MQ	OTU-7477	Human	Digestive system	Human feces	-76.6259	39.2885	36	29
3300029752_18	3300029752	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus intestini	2080526	28	104562	1	3	1	47	99.4	0	99.4	HQ	OTU-11350	Human	Digestive system	Human feces	-76.6259	39.2885	23	21
3300029754_18	3300029754	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus intestini	2109176	62	50627	1	2	1	50	100	0	100	HQ	OTU-11350	Human	Digestive system	Human feces	-76.6259	39.2885	57	23
3300029756_6	3300029756	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3122167	37	140971	2	1	1	52	99.25	0	99.25	HQ	OTU-8643	Human	Digestive system	Human feces	-76.6259	39.2885	22	122
3300029759_17	3300029759	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	GCF_001546855.1	2433022	34	100529	3	5	1	60	99.38	0	99.38	HQ	OTU-7477	Human	Digestive system	Human feces	-76.6259	39.2885	32	29
3300029763_17	3300029763	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium longum	2280510	35	99656	0	0	0	56	100	0	100	MQ	OTU-9266	Human	Digestive system	Human feces	-76.6259	39.2885	14	56
3300029763_22	3300029763	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus intestini	1993658	24	99908	1	2	1	47	99.4	0	99.4	HQ	OTU-11350	Human	Digestive system	Human feces	-76.6259	39.2885	22	21
3300029764_14	3300029764	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	GCF_001546855.1	2449022	37	84179	4	6	1	60	100	0	100	HQ	OTU-7477	Human	Digestive system	Human feces	-76.6259	39.2885	35	29
3300029764_19	3300029764	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus intestini	2073666	28	104130	2	2	1	49	100	0	100	HQ	OTU-11350	Human	Digestive system	Human feces	-76.6259	39.2885	24	21
3300029765_16	3300029765	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	GCF_001546855.1	2342659	60	60125	2	5	1	57	99.75	0	99.75	HQ	OTU-7477	Human	Digestive system	Human feces	-76.6259	39.2885	55	29
3300029767_20	3300029767	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium longum	2360179	14	304198	1	1	1	56	100	0	100	HQ	OTU-9266	Human	Digestive system	Human feces	-76.6259	39.2885	4	57
3300029770_23	3300029770	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium pseudocatenulatum	2211860	22	147879	1	3	1	56	100	0	100	HQ	OTU-3242	Human	Digestive system	Host-associated	116.416	39.9119	13	65
3300029771_18	3300029771	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium longum	2340180	14	279754	0	0	0	57	100	0	100	MQ	OTU-9266	Human	Digestive system	Human feces	-76.6259	39.2885	5	57
3300029771_22	3300029771	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus intestini	2144672	28	112648	1	2	1	47	99.4	0	99.4	HQ	OTU-11350	Human	Digestive system	Human feces	-76.6259	39.2885	27	22
